smiles_std,molecule_chembl_id,p_tyk2_all,p_tyk2,tyk2_binned_only,domain,p_jak1_all,p_jak1,sel_jak1,p_jak2_all,p_jak2,sel_jak2,p_jak3_all,p_jak3,sel_jak3,n_jak_tested,min_selectivity,cross_assay
CC(=O)N1CC(c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)C1,CHEMBL5986122,7.06,7.06,False,JH2,8.96,8.96,-1.9000000000000012,6.5,6.5,0.5599999999999996,5.71,5.71,1.3499999999999996,3,-1.9000000000000012,True
CC(=O)N1CC2(C1)CC(CC#N)(n1ccc(-c3nc(-c4cc[nH]n4)cc4ncccc34)n1)C2,CHEMBL5986759,5.4,5.4,False,Other,,,,5.25,5.25,0.15000000000000036,,,,1,0.15000000000000036,False
CC(=O)N1CCC(Cc2cccc3cnc(Nc4cnn(C)c4)nc23)CC1,CHEMBL5074436,7.1,7.1,False,Other,7.2,7.2,-0.10000000000000053,7.9,7.9,-0.8000000000000007,7.7,7.7,-0.6000000000000005,3,-0.8000000000000007,False
CC(=O)N1CCC(Nc2cccc3cnc(Nc4cnn(C)c4)nc23)CC1,CHEMBL5084809,7.0,7.0,False,Other,6.9,6.9,0.09999999999999964,7.5,7.5,-0.5,7.3,7.3,-0.2999999999999998,3,-0.5,False
CC(=O)N1CCC(Oc2cccc3cnc(Nc4cnn(C)c4)nc23)CC1,CHEMBL5075565,6.5,6.5,False,Other,6.6,6.6,-0.09999999999999964,7.3,7.3,-0.7999999999999998,7.0,7.0,-0.5,3,-0.7999999999999998,False
CC(=O)N1CCC(c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)CC1,CHEMBL5900603,6.76,6.76,False,JH2,8.8,8.8,-2.040000000000001,6.9,6.9,-0.14000000000000057,5.67,5.67,1.0899999999999999,3,-2.040000000000001,True
CC(=O)N1CCC2(CCC(Nc3nc(Nc4cnn(C)c4)ncc3Cl)CC2)CC1,CHEMBL3905686,8.4,8.4,False,Other,9.05,9.05,-0.6500000000000004,8.4,8.4,0.0,7.33,7.33,1.0700000000000003,3,-0.6500000000000004,False
CC(=O)N1CCN(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)CC1,CHEMBL5857430,6.01,6.01,False,Other,7.57,7.57,-1.5600000000000005,5.89,5.89,0.1200000000000001,5.0,5.0,1.0099999999999998,3,-1.5600000000000005,False
CC(=O)N1CCN(c2ccc(Nc3ncc(C)c(N4CCC5(CCNC5=O)CC4)n3)cc2)CC1,CHEMBL5077973,8.22,8.22,False,Other,7.17,7.17,1.0500000000000007,7.28,7.28,0.9400000000000004,7.0,7.0,1.2200000000000006,3,0.9400000000000004,False
CC(=O)N1CCN(c2ccc3cc2COCC=CCOCc2cccc(c2)-c2ccnc(n2)N3)CC1,CHEMBL2181325,6.96,6.96,False,Other,5.55,5.55,1.4100000000000001,6.92,6.92,0.040000000000000036,5.22,5.22,1.7400000000000002,3,0.040000000000000036,False
CC(=O)N1CCc2[nH]c(-c3n[nH]c4nc(-c5cc(F)c(O)cc5CC(F)(F)F)nc(NCc5cc(O)ccc5N(C)S(C)(=O)=O)c34)nc2C1,CHEMBL5746387,7.85,7.85,False,Other,8.49,8.49,-0.6400000000000006,7.84,7.84,0.009999999999999787,7.29,7.29,0.5599999999999996,3,-0.6400000000000006,False
CC(=O)N1CCc2cc(Nc3ncc(C)c(-c4cnn(C(C)C)c4)n3)ccc21,CHEMBL4869302,8.74,8.74,False,Other,,,,8.22,8.22,0.5199999999999996,,,,1,0.5199999999999996,False
CC(=O)NC1CC(CC#N)(n2ccc(-c3nc(-c4cc[nH]n4)cc4ncccc34)n2)C1,CHEMBL5960342,6.14,6.14,False,Other,5.24,5.24,0.8999999999999995,5.46,5.46,0.6799999999999997,,,,2,0.6799999999999997,False
CC(=O)NC1CCCN(c2ccn(-c3cc(-c4c(F)cccc4C#N)nc4c3C(=O)NC4)n2)C1,CHEMBL5905531,8.3,,True,Other,,,,8.3,,,,,,0,,False
CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,CHEMBL1983111,7.9,7.9,False,Other,,,,8.4,8.4,-0.5,7.6,7.6,0.3000000000000007,2,-0.5,False
CC(=O)NCC(=O)N1[C@@H]2CC[C@H]1c1ccc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)cc12,CHEMBL4289017,5.73,5.73,False,Other,5.89,5.89,-0.15999999999999925,,,,,,,1,-0.15999999999999925,False
CC(=O)N[C@@H]1CCCN(c2ccn(-c3cc(-c4c(F)cccc4C#N)nc4c3C(=O)NC4)n2)C1,CHEMBL5905263,8.3,,True,Other,,,,7.26,,,,,,0,,False
CC(=O)N[C@@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,CHEMBL4112922,6.21,6.21,False,Other,8.32,8.32,-2.1100000000000003,7.24,7.24,-1.0300000000000002,,,,2,-2.1100000000000003,False
CC(=O)N[C@H]1CCCN(c2ccn(-c3cc(-c4c(F)cccc4C#N)nc4c3C(=O)NC4)n2)C1,CHEMBL5976185,8.3,,True,Other,,,,7.26,,,,,,0,,False
CC(=O)Nc1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cnc1C,CHEMBL6009100,6.15,6.15,False,Other,5.36,5.36,0.79,5.18,5.18,0.9700000000000006,,,,2,0.79,False
CC(=O)Nc1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cnc1NC(C)=O,CHEMBL5933694,6.02,6.02,False,Other,5.24,5.24,0.7799999999999994,5.1,5.1,0.9199999999999999,,,,2,0.7799999999999994,False
CC(=O)Nc1cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1,CHEMBL2387110,8.52,8.52,False,Other,,,,,,,,,,0,,False
CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CHEMBL2420821,7.02,7.02,False,Other,5.54,5.54,1.4799999999999995,6.51,6.51,0.5099999999999998,,,,2,0.5099999999999998,False
CC(=O)Nc1cc(Nc2cccc(S(C)(=O)=O)c2)c(-c2ccccn2)cn1,CHEMBL5417355,10.42,10.42,False,JH2,8.13,8.13,2.289999999999999,,,,,,,1,2.289999999999999,True
CC(=O)Nc1cc(Nc2cccc(S(C)(=O)=O)n2)c(-c2ccccn2)cn1,CHEMBL5427277,10.8,10.8,False,JH2,9.51,9.51,1.290000000000001,,,,,,,1,1.290000000000001,True
CC(=O)Nc1cc(Nc2ccccc2S(C)(=O)=O)c(-c2ccccn2)cn1,CHEMBL5398472,6.93,6.93,False,JH2,6.63,6.63,0.2999999999999998,,,,,,,1,0.2999999999999998,True
CC(=O)Nc1cc(Nc2ncccc2S(C)(=O)=O)c(-c2ccccn2)cn1,CHEMBL5433889,7.1,7.1,False,JH2,6.84,6.84,0.2599999999999998,,,,,,,1,0.2599999999999998,True
CC(=O)Nc1cc2c(-c3cccc(S(=O)(=O)C4COC4)n3)cn(C)c2cn1,CHEMBL5418687,7.46,7.46,False,JH2,,,,,,,,,,0,,True
CC(=O)Nc1cc2c(-c3cccc(S(=O)(=O)N(C)C)c3)c[nH]c2cn1,CHEMBL5396134,6.369999999999999,6.369999999999999,False,Other,4.4,4.4,1.9699999999999989,,,,,,,1,1.9699999999999989,False
CC(=O)Nc1cc2c(-c3cccc(S(=O)(=O)N(C)C)c3)cn(C)c2cn1,CHEMBL5414765,8.0,8.0,False,JH2,,,,,,,,,,0,,True
CC(=O)Nc1cc2c(-c3cccc(S(=O)(=O)N(C)C)n3)cn(C)c2cn1,CHEMBL5394367,8.4,8.4,False,JH2,,,,,,,,,,0,,True
CC(=O)Nc1cccc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)n1,CHEMBL5890887,7.645,7.645,False,Other,6.6850000000000005,6.6850000000000005,0.9599999999999991,7.145,7.145,0.5,5.445,5.445,2.1999999999999993,3,0.5,False
CC(=O)Nc1ccn(-c2cc(-c3c(F)cccc3C#N)nc3c2C(=O)NC3)n1,CHEMBL6053549,8.3,,True,Other,,,,6.26,,,,,,0,,False
CC(=O)OC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3892296,6.779999999999999,6.779999999999999,False,Other,8.344999999999999,8.344999999999999,-1.5649999999999995,7.295,7.295,-0.5150000000000006,7.32,7.32,-0.5400000000000009,3,-1.5649999999999995,False
CC(=O)SC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3905627,6.984999999999999,6.984999999999999,False,Other,8.875,8.875,-1.8900000000000006,7.995000000000001,7.995000000000001,-1.0100000000000016,6.8,6.8,0.1849999999999996,3,-1.8900000000000006,False
CC(=O)c1cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1,CHEMBL2387122,8.11,8.11,False,Other,,,,,,,,,,0,,False
CC(C#N)=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3935408,6.35,6.35,False,Other,7.7,7.7,-1.3500000000000005,7.26,7.26,-0.9100000000000001,6.24,6.24,0.10999999999999943,3,-1.3500000000000005,False
CC(C#N)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3945399,7.6,7.6,False,Other,8.51,8.51,-0.9100000000000001,8.17,8.17,-0.5700000000000003,6.48,6.48,1.1199999999999992,3,-0.9100000000000001,False
CC(C)(C#N)C(=O)N1CC2(CCC(c3cccc4nc(NC(=O)C5CC5)nn34)CC2)C1,CHEMBL5192867,6.97,6.97,False,Other,7.7,7.7,-0.7300000000000004,6.68,6.68,0.29000000000000004,5.01,5.01,1.96,3,-0.7300000000000004,False
CC(C)(C#N)CNC(=O)Cc1nc2cnc3[nH]ccc3c2n1C1CCC(CC#N)CC1,CHEMBL5845908,8.32,8.32,False,JH2,9.7,9.7,-1.379999999999999,8.25,8.25,0.07000000000000028,7.01,7.01,1.3100000000000005,3,-1.379999999999999,True
CC(C)(C#N)CNC(=O)Cc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL4537718,8.355,8.355,False,Other,9.7,9.7,-1.3449999999999989,7.705,7.705,0.6500000000000004,7.02,7.02,1.3350000000000009,3,-1.3449999999999989,False
CC(C)(C#N)c1ccc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,CHEMBL5904231,7.6,7.6,False,Other,7.22,7.22,0.3799999999999999,6.72,6.72,0.8799999999999999,,,,2,0.3799999999999999,False
CC(C)(C)C/C(=N/O)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5787955,8.17,8.17,False,JH2,9.3,9.3,-1.1300000000000008,7.53,7.53,0.6399999999999997,6.74,6.74,1.4299999999999997,3,-1.1300000000000008,True
CC(C)(C)CNC(=O)Cc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5796970,8.22,8.22,False,JH2,9.7,9.7,-1.4799999999999986,8.27,8.27,-0.049999999999998934,7.28,7.28,0.9400000000000004,3,-1.4799999999999986,True
CC(C)(C)CNc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12,CHEMBL4461011,7.16,7.16,False,Other,7.48,7.48,-0.3200000000000003,6.96,6.96,0.20000000000000018,8.1,8.1,-0.9399999999999995,3,-0.9399999999999995,False
CC(C)(C)COC(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5874214,7.79,7.79,False,JH2,8.92,8.92,-1.13,7.18,7.18,0.6100000000000003,6.39,6.39,1.4000000000000004,3,-1.13,True
CC(C)(C)NC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,CHEMBL1938647,5.16,5.16,False,Other,5.05,5.05,0.11000000000000032,5.93,5.93,-0.7699999999999996,4.99,4.99,0.16999999999999993,3,-0.7699999999999996,False
CC(C)(C)NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3896766,6.31,6.31,False,Other,7.92,7.92,-1.6100000000000003,7.35,7.35,-1.04,,,,2,-1.6100000000000003,False
CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCCN4CCOCC4)c3s2)cc1,CHEMBL1938660,5.81,5.81,False,Other,5.795,5.795,0.01499999999999968,6.815,6.815,-1.0050000000000008,6.19,6.19,-0.3800000000000008,3,-1.0050000000000008,False
CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCN4CCCCC4)c3s2)cc1,CHEMBL1938658,5.57,5.57,False,Other,6.18,6.18,-0.6099999999999994,6.985,6.985,-1.415,5.62,5.62,-0.04999999999999982,3,-1.415,False
CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCN4CCOCC4)c3s2)cc1,CHEMBL1938659,6.12,6.12,False,Other,6.75,6.75,-0.6299999999999999,6.3100000000000005,6.3100000000000005,-0.1900000000000004,6.02,6.02,0.10000000000000053,3,-0.6299999999999999,False
CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCO)c3s2)cc1,CHEMBL1938655,6.03,6.03,False,Other,7.11,7.11,-1.08,8.1,8.1,-2.0699999999999994,6.36,6.36,-0.33000000000000007,3,-2.0699999999999994,False
CC(C)(C)OC(=O)N1CCC(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,CHEMBL3905617,6.15,6.15,False,Other,7.54,7.54,-1.3899999999999997,6.54,6.54,-0.3899999999999997,,,,2,-1.3899999999999997,False
CC(C)(C)OC(=O)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3985597,5.28,5.28,False,Other,7.199999999999999,7.199999999999999,-1.919999999999999,6.21,6.21,-0.9299999999999997,5.705,5.705,-0.4249999999999998,3,-1.919999999999999,False
CC(C)(C)OC(=O)N1CC[C@H](NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,CHEMBL3954792,6.29,6.29,False,Other,7.54,7.54,-1.25,6.47,6.47,-0.17999999999999972,,,,2,-1.25,False
CC(C)(C)OC(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5872965,7.22,7.22,False,JH2,8.85,8.85,-1.63,7.11,7.11,0.10999999999999943,6.2,6.2,1.0199999999999996,3,-1.63,True
CC(C)(C)OC(=O)N[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3903353,5.37,5.37,False,Other,7.439999999999999,7.439999999999999,-2.0699999999999985,6.775,6.775,-1.4050000000000002,5.68,5.68,-0.3099999999999996,3,-2.0699999999999985,False
CC(C)(C)OCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5970916,7.29,7.29,False,JH2,8.3,8.3,-1.0100000000000007,7.29,7.29,0.0,5.98,5.98,1.3099999999999996,3,-1.0100000000000007,True
CC(C)(C)[C@@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CC(C#N)C1,CHEMBL2325895,7.8,7.8,False,Other,8.205,8.205,-0.40500000000000025,9.1,9.1,-1.2999999999999998,9.59,9.59,-1.79,3,-1.79,False
CC(C)(C)c1ccc(C(=O)N2CCc3cc(Nc4ncc(F)c(-c5cnn(CCC#N)c5)n4)ccc32)cc1,CHEMBL4849617,7.4,7.4,False,Other,,,,6.22,6.22,1.1800000000000006,,,,1,1.1800000000000006,False
CC(C)(C)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,CHEMBL1970104,6.6,6.6,False,Other,,,,7.3,7.3,-0.7000000000000002,6.4,6.4,0.1999999999999993,2,-0.7000000000000002,False
CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,CHEMBL21156,8.3,8.3,False,Other,7.82,7.82,0.4800000000000004,8.6,8.6,-0.29999999999999893,7.7,7.7,0.6000000000000005,3,-0.29999999999999893,False
CC(C)(C)n1cc(Nc2ncc(C(N)=O)c(NCC3CC=CC3)n2)cn1,CHEMBL5949714,7.64,7.64,False,Other,8.12,8.12,-0.47999999999999954,8.59,8.59,-0.9500000000000002,7.47,7.47,0.16999999999999993,3,-0.9500000000000002,False
CC(C)(C)n1cc(Nc2ncc(C(N)=O)c(Nc3c(F)cccc3Cl)n2)cn1,CHEMBL5823434,8.58,8.58,False,Other,8.32,8.32,0.2599999999999998,9.1,9.1,-0.5199999999999996,8.39,8.39,0.1899999999999995,3,-0.5199999999999996,False
CC(C)(C)n1cc(Nc2ncc(C(N)=O)c(Nc3c(F)cccc3F)n2)cn1,CHEMBL5882527,7.91,7.91,False,Other,7.99,7.99,-0.08000000000000007,8.92,8.92,-1.0099999999999998,8.56,8.56,-0.6500000000000004,3,-1.0099999999999998,False
CC(C)(CO)CNC(=O)Cc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL6052584,8.39,8.39,False,JH2,10.0,10.0,-1.6099999999999994,8.41,8.41,-0.019999999999999574,7.26,7.26,1.1300000000000008,3,-1.6099999999999994,True
CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,CHEMBL1650951,5.68,5.68,False,Other,6.46,6.46,-0.7800000000000002,5.915,5.915,-0.23500000000000032,8.399999999999999,8.399999999999999,-2.719999999999999,3,-2.719999999999999,False
CC(C)(O)C1CC(CC#N)(n2ccc(-c3nc(-c4cc[nH]n4)cc4ncccc34)n2)C1,CHEMBL5895856,6.415,6.415,False,Other,5.35,5.35,1.0650000000000004,5.51,5.51,0.9050000000000002,,,,2,0.9050000000000002,False
CC(C)(O)C1CC(CC#N)(n2ccc(-c3nc(-c4cn[nH]c4)cc4ncccc34)n2)C1,CHEMBL5797940,6.38,6.38,False,Other,5.45,5.45,0.9299999999999997,5.62,5.62,0.7599999999999998,,,,2,0.7599999999999998,False
CC(C)(O)C1CCN(C(=O)Cc2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)CC1,CHEMBL5992802,8.35,8.35,False,JH2,9.3,9.3,-0.9500000000000011,7.92,7.92,0.4299999999999997,6.74,6.74,1.6099999999999994,3,-0.9500000000000011,True
CC(C)(O)C1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,CHEMBL3951710,6.03,6.03,False,Other,7.6,7.6,-1.5699999999999994,6.8,6.8,-0.7699999999999996,,,,2,-1.5699999999999994,False
CC(C)(O)CC(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5812709,7.29,7.29,False,JH2,9.22,9.22,-1.9300000000000006,7.06,7.06,0.23000000000000043,5.92,5.92,1.37,3,-1.9300000000000006,True
CC(C)(O)CCNC(=O)Cc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL6023257,8.14,8.14,False,JH2,9.52,9.52,-1.379999999999999,8.17,8.17,-0.02999999999999936,6.91,6.91,1.2300000000000004,3,-1.379999999999999,True
CC(C)(O)CN1CCC(c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)CC1,CHEMBL5879037,7.51,7.51,False,JH2,8.7,8.7,-1.1899999999999995,7.47,7.47,0.040000000000000036,5.8,5.8,1.71,3,-1.1899999999999995,True
CC(C)(O)CNC(=O)Cc1nc2cnc3[nH]cc(Br)c3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5868118,6.74,6.74,False,JH2,8.47,8.47,-1.7300000000000004,7.37,7.37,-0.6299999999999999,7.78,7.78,-1.04,3,-1.7300000000000004,True
CC(C)(O)CNC(=O)Cc1nc2cnc3[nH]cc(Cl)c3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5858487,6.91,6.91,False,JH2,8.49,8.49,-1.58,7.43,7.43,-0.5199999999999996,7.88,7.88,-0.9699999999999998,3,-1.58,True
CC(C)(O)CNC(=O)Cc1nc2cnc3[nH]cc(F)c3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL6014864,7.79,7.79,False,JH2,9.1,9.1,-1.3099999999999996,7.86,7.86,-0.07000000000000028,7.21,7.21,0.5800000000000001,3,-1.3099999999999996,True
CC(C)(O)CNC(=O)Cc1nc2cnc3[nH]ccc3c2n1C1CCC(CC#N)CC1,CHEMBL5947039,8.13,8.13,False,JH2,9.4,9.4,-1.2699999999999996,8.07,8.07,0.0600000000000005,7.04,7.04,1.0900000000000007,3,-1.2699999999999996,True
CC(C)(O)CNC(=O)Cc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL4473572,8.145,8.145,False,Other,9.43,9.43,-1.2850000000000001,8.07,8.07,0.07499999999999929,7.05,7.05,1.0949999999999998,3,-1.2850000000000001,False
CC(C)(O)CNC(=O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5892211,7.76,7.76,False,JH2,9.22,9.22,-1.4600000000000009,7.82,7.82,-0.0600000000000005,6.56,6.56,1.2000000000000002,3,-1.4600000000000009,True
CC(C)(O)Cn1cc(-c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)cn1,CHEMBL5749186,7.22,7.22,False,JH2,8.89,8.89,-1.6700000000000008,7.61,7.61,-0.39000000000000057,6.75,6.75,0.46999999999999975,3,-1.6700000000000008,True
CC(C)(O)c1cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1,CHEMBL2387116,7.66,7.66,False,Other,,,,,,,,,,0,,False
CC(C)(O)c1cccc(-n2cccc(Nc3cc(N)n4ncc(C(N)=O)c4n3)c2=O)n1,CHEMBL6064623,8.26,,True,JH2,,,,,,,,,,0,,True
CC(C)/C(=N/O)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5900225,8.2,8.2,False,JH2,9.52,9.52,-1.3200000000000003,7.59,7.59,0.6099999999999994,6.66,6.66,1.5399999999999991,3,-1.3200000000000003,True
CC(C)/C(N)=N/OCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5752812,7.47,7.47,False,JH2,8.92,8.92,-1.4500000000000002,8.0,8.0,-0.5300000000000002,6.96,6.96,0.5099999999999998,3,-1.4500000000000002,True
CC(C)=CCCCNc1nc(Nc2cnn(C(C)(C)C)c2)ncc1C(N)=O,CHEMBL5955415,6.7,6.7,False,Other,7.39,7.39,-0.6899999999999995,7.77,7.77,-1.0699999999999994,,,,2,-1.0699999999999994,False
CC(C)=CCNc1nc(Nc2cnn(C(C)(C)C)c2)ncc1C(N)=O,CHEMBL5939436,7.58,7.58,False,Other,7.55,7.55,0.03000000000000025,8.77,8.77,-1.1899999999999995,8.38,8.38,-0.8000000000000007,3,-1.1899999999999995,False
CC(C)C(=O)N1CC(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)C1,CHEMBL6029096,5.16,5.16,False,Other,7.01,7.01,-1.8499999999999996,5.49,5.49,-0.33000000000000007,5.0,5.0,0.16000000000000014,3,-1.8499999999999996,False
CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CHEMBL2420833,6.08,6.08,False,Other,,,,,,,,,,0,,False
CC(C)C(C)n1cc(-c2ccc(N3CCOCC3)cn2)c2[nH]nc(N)c2c1=O,CHEMBL3763252,8.045,8.045,False,Other,7.82,7.82,0.22499999999999964,7.89,7.89,0.15500000000000025,8.28,8.28,-0.23499999999999943,3,-0.23499999999999943,False
CC(C)C(C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,CHEMBL3764637,7.354999999999999,7.354999999999999,False,Other,7.1,7.1,0.254999999999999,6.51,6.51,0.8449999999999989,7.5,7.5,-0.14500000000000135,3,-0.14500000000000135,False
CC(C)C/C=C/CNc1nc(Nc2cnn(C(C)(C)C)c2)ncc1C(N)=O,CHEMBL6028509,6.01,6.01,False,Other,6.46,6.46,-0.4500000000000002,7.37,7.37,-1.3600000000000003,8.21,8.21,-2.200000000000001,3,-2.200000000000001,False
CC(C)CCNc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12,CHEMBL4471290,6.8,6.8,False,Other,6.96,6.96,-0.16000000000000014,6.66,6.66,0.13999999999999968,7.96,7.96,-1.1600000000000001,3,-1.1600000000000001,False
CC(C)CCNc1nc(Nc2cnn(CC(C)(C)C)c2)ncc1C(N)=O,CHEMBL5782186,7.48,7.48,False,Other,8.02,8.02,-0.5399999999999991,8.62,8.62,-1.1399999999999988,8.36,8.36,-0.879999999999999,3,-1.1399999999999988,False
CC(C)CCS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,CHEMBL5841789,5.56,5.56,False,Other,7.5,7.5,-1.9400000000000004,6.05,6.05,-0.4900000000000002,5.0,5.0,0.5599999999999996,3,-1.9400000000000004,False
CC(C)CN1CCC(NC(=O)Cc2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)CC1,CHEMBL4514898,8.59,8.59,False,JH2,9.52,9.52,-0.9299999999999997,7.755,7.755,0.835,7.51,7.51,1.08,3,-0.9299999999999997,True
CC(C)CNc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12,CHEMBL4440261,7.2,7.2,False,Other,7.52,7.52,-0.3199999999999994,6.8,6.8,0.40000000000000036,8.4,8.4,-1.2000000000000002,3,-1.2000000000000002,False
CC(C)CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)nc(N)c1C=N,CHEMBL5870425,5.13,5.13,False,Other,7.13,7.13,-2.0,6.62,6.62,-1.4900000000000002,6.68,6.68,-1.5499999999999998,3,-2.0,False
CC(C)CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)nc2[nH]ncc12,CHEMBL5950147,5.13,5.13,False,Other,7.13,7.13,-2.0,6.62,6.62,-1.4900000000000002,6.68,6.68,-1.5499999999999998,3,-2.0,False
CC(C)COC(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,CHEMBL5855789,7.85,7.85,False,JH2,9.05,9.05,-1.200000000000001,7.6,7.6,0.25,6.55,6.55,1.2999999999999998,3,-1.200000000000001,True
CC(C)CS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,CHEMBL3655082,6.32,6.32,False,Other,7.85,7.85,-1.5299999999999994,5.65,5.65,0.6699999999999999,,,,2,-1.5299999999999994,False
CC(C)C[C@@H](C)n1cc(-c2nc(-c3cnn(C(CO)CO)c3)cn3nccc23)cn1,CHEMBL5765208,6.76,,True,JH1,5.76,,,6.76,,,5.26,,,0,,False
CC(C)C[C@@H](C)n1cc(-c2nc(-c3cnn(C[C@@H](O)CO)c3)cn3nccc23)cn1,CHEMBL6058523,6.26,,True,JH1,5.26,,,6.26,,,5.26,,,0,,False
CC(C)C[C@@H](C)n1cc(-c2nc(-c3cnn(C[C@H](O)CO)c3)cn3nccc23)cn1,CHEMBL5856911,6.76,,True,JH1,6.26,,,6.76,,,5.26,,,0,,False
